SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
481	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.971789316424	0.0	-	-	-	YES	BioGRID ORCS
482	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.989226667373	0.0	-	-	-	YES	BioGRID ORCS
483	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.00908315755	0.0	-	-	-	YES	BioGRID ORCS
484	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.864671962382	0.0	-	-	-	YES	BioGRID ORCS
485	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.759139801004	0.00121	-	-	-	YES	BioGRID ORCS
486	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.841839161683	0.0	-	-	-	YES	BioGRID ORCS
487	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.0398479125	0.0	-	-	-	YES	BioGRID ORCS
488	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.901118359882	0.0	-	-	-	YES	BioGRID ORCS
489	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.09168040076	0.0	-	-	-	YES	BioGRID ORCS
490	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.974952886299	0.0	-	-	-	YES	BioGRID ORCS
491	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.626158391389	0.0166	-	-	-	YES	BioGRID ORCS
492	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.861472961483	0.00154	-	-	-	YES	BioGRID ORCS
493	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.910476713115	0.0	-	-	-	YES	BioGRID ORCS
494	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.95877856431	0.0	-	-	-	YES	BioGRID ORCS
495	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.00809854906	0.0	-	-	-	YES	BioGRID ORCS
496	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.00146395306	0.00242	-	-	-	YES	BioGRID ORCS
497	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.706715431444	0.00241	-	-	-	YES	BioGRID ORCS
498	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.720180810781	0.00218	-	-	-	YES	BioGRID ORCS
503	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.966	0.046	-	-	-	YES	BioGRID ORCS
504	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.509	0.409	-	-	-	NO	BioGRID ORCS
505	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.016	0.965	-	-	-	NO	BioGRID ORCS
506	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.16	0.449	-	-	-	NO	BioGRID ORCS
507	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.109	0.818	-	-	-	NO	BioGRID ORCS
508	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.82	0.044	-	-	-	YES	BioGRID ORCS
509	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.873717075326	0.00173	-	-	-	YES	BioGRID ORCS
510	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.927579010404	0.0	-	-	-	YES	BioGRID ORCS
511	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.777024795108	0.0	-	-	-	YES	BioGRID ORCS
512	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.791012743563	0.00143	-	-	-	YES	BioGRID ORCS
513	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.03195670611	0.0	-	-	-	YES	BioGRID ORCS
514	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.10500446506	0.0	-	-	-	YES	BioGRID ORCS
515	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.937043143022	0.0	-	-	-	YES	BioGRID ORCS
516	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.10993222069	0.0	-	-	-	YES	BioGRID ORCS
517	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.2525409825	0.0	-	-	-	YES	BioGRID ORCS
518	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.23154554169	0.0	-	-	-	YES	BioGRID ORCS
519	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.0056611264	0.0	-	-	-	YES	BioGRID ORCS
520	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.921888053751	0.0	-	-	-	YES	BioGRID ORCS
521	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.466754196977	0.172	-	-	-	NO	BioGRID ORCS
522	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.1248387937	0.0	-	-	-	YES	BioGRID ORCS
523	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.00884886818	0.0	-	-	-	YES	BioGRID ORCS
524	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.887667041891	0.0	-	-	-	YES	BioGRID ORCS
525	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.969683006282	0.0	-	-	-	YES	BioGRID ORCS
526	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.914158319997	0.0	-	-	-	YES	BioGRID ORCS
527	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.952591348165	0.00264	-	-	-	YES	BioGRID ORCS
528	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.963512276668	0.00135	-	-	-	YES	BioGRID ORCS
529	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.941838828243	0.0	-	-	-	YES	BioGRID ORCS
530	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.899053458616	0.0	-	-	-	YES	BioGRID ORCS
531	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.630955167791	0.0022	-	-	-	YES	BioGRID ORCS
532	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.796340564243	0.0	-	-	-	YES	BioGRID ORCS
533	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.9730001055	0.0	-	-	-	YES	BioGRID ORCS
534	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.961512051713	0.0	-	-	-	YES	BioGRID ORCS
535	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.08549078719	0.0	-	-	-	YES	BioGRID ORCS
536	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.922611070952	0.0	-	-	-	YES	BioGRID ORCS
537	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.682840449104	0.00211	-	-	-	YES	BioGRID ORCS
538	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.979153027329	0.0	-	-	-	YES	BioGRID ORCS
539	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.500325456924	0.0324	-	-	-	YES	BioGRID ORCS
540	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.800491505127	0.0	-	-	-	YES	BioGRID ORCS
541	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.644324212194	0.0432	-	-	-	YES	BioGRID ORCS
542	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.92083345992	0.002	-	-	-	YES	BioGRID ORCS
543	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.806445041416	0.00142	-	-	-	YES	BioGRID ORCS
544	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.840204400008	0.00113	-	-	-	YES	BioGRID ORCS
545	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.602675384455	0.027	-	-	-	YES	BioGRID ORCS
546	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.917399980289	0.0	-	-	-	YES	BioGRID ORCS
547	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.539933180784	0.0599	-	-	-	NO	BioGRID ORCS
548	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.599954839414	0.00313	-	-	-	YES	BioGRID ORCS
549	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.724785148156	0.00988	-	-	-	YES	BioGRID ORCS
550	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.58506411343	0.181	-	-	-	NO	BioGRID ORCS
551	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.643421611854	0.0133	-	-	-	YES	BioGRID ORCS
552	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.864336985872	0.0	-	-	-	YES	BioGRID ORCS
553	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.01266003491	0.0	-	-	-	YES	BioGRID ORCS
554	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.989836468163	0.0	-	-	-	YES	BioGRID ORCS
555	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.938979439457	0.00131	-	-	-	YES	BioGRID ORCS
556	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.964659751625	0.0	-	-	-	YES	BioGRID ORCS
557	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.657215701072	0.0106	-	-	-	YES	BioGRID ORCS
558	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.83388047476	0.00536	-	-	-	YES	BioGRID ORCS
559	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.966965734966	0.0	-	-	-	YES	BioGRID ORCS
560	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.683070724758	0.00346	-	-	-	YES	BioGRID ORCS
561	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.524081327481	0.268	-	-	-	NO	BioGRID ORCS
562	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.01170018137	0.0	-	-	-	YES	BioGRID ORCS
563	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.798365957401	0.00141	-	-	-	YES	BioGRID ORCS
564	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.665085386641	0.00474	-	-	-	YES	BioGRID ORCS
565	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.546101226719	0.039	-	-	-	YES	BioGRID ORCS
566	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.84038498444	0.00283	-	-	-	YES	BioGRID ORCS
567	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.761149014846	0.00976	-	-	-	YES	BioGRID ORCS
568	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.690915732089	0.012	-	-	-	YES	BioGRID ORCS
569	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.638087713013	0.0136	-	-	-	YES	BioGRID ORCS
570	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.33	-	-	-	-	YES	BioGRID ORCS
571	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.638	-	-	-	-	NO	BioGRID ORCS
572	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.449	-	-	-	-	NO	BioGRID ORCS
573	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	10.921	-	-	-	-	YES	BioGRID ORCS
574	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.00013834	0.026475	-	-	-	YES	BioGRID ORCS
575	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.00027642	0.061501	-	-	-	YES	BioGRID ORCS
576	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1e-05	0.002529	-	-	-	YES	BioGRID ORCS
577	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.00018137	0.025573	-	-	-	YES	BioGRID ORCS
583	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.27	0.23	-	-	-	NO	BioGRID ORCS
597	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.55	0.00316	0.0289	-	-	YES	BioGRID ORCS
600	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	5.136414457	0.004057233	-	-	-	YES	BioGRID ORCS
601	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.144854232	0.211142618	-	-	-	NO	BioGRID ORCS
602	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.332080177	0.010337484	-	-	-	YES	BioGRID ORCS
604	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.452093947	0.67477369	-	-	-	NO	BioGRID ORCS
613	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.0	-	-	-	-	NO	BioGRID ORCS
614	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.011139	-	-	-	-	YES	BioGRID ORCS
629	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-1.978319922	0.228849	-	-	-	NO	BioGRID ORCS
689	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	0.4682	0.51637	0.999955	-	-	NO	BioGRID ORCS
691	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	1.5757011524	-	-	-	-	YES	BioGRID ORCS
692	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.04309793083	-	-	-	-	YES	BioGRID ORCS
693	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.8107691195	-	-	-	-	YES	BioGRID ORCS
694	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.13465348472	-	-	-	-	YES	BioGRID ORCS
695	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.25563273252	-	-	-	-	YES	BioGRID ORCS
696	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.85913737796	-	-	-	-	YES	BioGRID ORCS
697	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.40004498962	-	-	-	-	YES	BioGRID ORCS
698	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.26880225067	-	-	-	-	YES	BioGRID ORCS
699	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.05475186506	-	-	-	-	YES	BioGRID ORCS
700	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.50126645299	-	-	-	-	YES	BioGRID ORCS
701	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.66038251921	-	-	-	-	YES	BioGRID ORCS
702	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.3764277316	-	-	-	-	YES	BioGRID ORCS
703	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.14756955166	-	-	-	-	YES	BioGRID ORCS
704	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.85421036282	-	-	-	-	YES	BioGRID ORCS
705	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.4692628439	-	-	-	-	YES	BioGRID ORCS
706	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.96294176968	-	-	-	-	YES	BioGRID ORCS
707	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.08125677677	-	-	-	-	YES	BioGRID ORCS
708	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.21938674106	-	-	-	-	YES	BioGRID ORCS
709	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.90404575605	-	-	-	-	YES	BioGRID ORCS
710	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.41256281784	-	-	-	-	YES	BioGRID ORCS
711	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.81768003306	-	-	-	-	YES	BioGRID ORCS
712	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.98316718922	-	-	-	-	YES	BioGRID ORCS
713	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.35899631934	-	-	-	-	YES	BioGRID ORCS
714	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.13419044715	-	-	-	-	YES	BioGRID ORCS
715	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.01274267958	-	-	-	-	YES	BioGRID ORCS
716	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.23501134424	-	-	-	-	YES	BioGRID ORCS
717	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.67776379013	-	-	-	-	YES	BioGRID ORCS
718	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.8197393405	-	-	-	-	YES	BioGRID ORCS
719	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.07947482586	-	-	-	-	YES	BioGRID ORCS
720	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.88444188393	-	-	-	-	YES	BioGRID ORCS
721	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.65572181651	-	-	-	-	YES	BioGRID ORCS
722	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.46723637701	-	-	-	-	YES	BioGRID ORCS
723	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.34141024646	-	-	-	-	YES	BioGRID ORCS
724	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.22703784603	-	-	-	-	YES	BioGRID ORCS
725	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.72550676914	-	-	-	-	YES	BioGRID ORCS
726	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.29557399869	-	-	-	-	YES	BioGRID ORCS
727	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.91632103678	-	-	-	-	YES	BioGRID ORCS
728	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.13494742154	-	-	-	-	YES	BioGRID ORCS
729	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.93778893032	-	-	-	-	YES	BioGRID ORCS
730	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-0.0552965046147	-	-	-	-	NO	BioGRID ORCS
731	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.76502524809	-	-	-	-	YES	BioGRID ORCS
732	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.59878994978	-	-	-	-	YES	BioGRID ORCS
733	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.70366916402	-	-	-	-	YES	BioGRID ORCS
734	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.27084680093	-	-	-	-	YES	BioGRID ORCS
735	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.17518275271	-	-	-	-	YES	BioGRID ORCS
736	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.82618000851	-	-	-	-	YES	BioGRID ORCS
737	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.58687845765	-	-	-	-	YES	BioGRID ORCS
738	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.89483051862	-	-	-	-	YES	BioGRID ORCS
739	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.11477161509	-	-	-	-	YES	BioGRID ORCS
740	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.68678043901	-	-	-	-	YES	BioGRID ORCS
741	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.68228960795	-	-	-	-	YES	BioGRID ORCS
742	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.35819363456	-	-	-	-	YES	BioGRID ORCS
743	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.83085107742	-	-	-	-	YES	BioGRID ORCS
744	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.74254995763	-	-	-	-	YES	BioGRID ORCS
745	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.65918662824	-	-	-	-	YES	BioGRID ORCS
746	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.00632660948	-	-	-	-	YES	BioGRID ORCS
747	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.70439388339	-	-	-	-	YES	BioGRID ORCS
748	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.34703830389	-	-	-	-	YES	BioGRID ORCS
749	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.5786638828	-	-	-	-	YES	BioGRID ORCS
750	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	2.82531198105	-	-	-	-	YES	BioGRID ORCS
751	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.08600209838	-	-	-	-	YES	BioGRID ORCS
752	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.42265784223	-	-	-	-	YES	BioGRID ORCS
753	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.08473804976	-	-	-	-	YES	BioGRID ORCS
754	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.34727727019	-	-	-	-	YES	BioGRID ORCS
755	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.31169587843	-	-	-	-	YES	BioGRID ORCS
756	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.61976412146	-	-	-	-	YES	BioGRID ORCS
757	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.30499993455	-	-	-	-	YES	BioGRID ORCS
758	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.76825215408	-	-	-	-	YES	BioGRID ORCS
759	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.3492963498	-	-	-	-	YES	BioGRID ORCS
760	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.62028713541	-	-	-	-	YES	BioGRID ORCS
761	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.29968734668	-	-	-	-	YES	BioGRID ORCS
762	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.64357681689	-	-	-	-	YES	BioGRID ORCS
763	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.4245692512	-	-	-	-	YES	BioGRID ORCS
764	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.41421090322	-	-	-	-	YES	BioGRID ORCS
765	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.10464586334	-	-	-	-	YES	BioGRID ORCS
766	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.59836979593	-	-	-	-	YES	BioGRID ORCS
767	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	3.87434761773	-	-	-	-	YES	BioGRID ORCS
768	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	4.58803439787	-	-	-	-	YES	BioGRID ORCS
